transaction_id,transaction_datetime,transaction_date,transaction_time,transaction_hour,day_of_week,is_weekend,is_night_transaction,customer_id,customer_account_age_days,customer_usual_location,customer_usual_state,customer_risk_segment,merchant_id,merchant_name,merchant_category,merchant_subcategory,merchant_city,merchant_area,merchant_state,merchant_pincode,merchant_latitude,merchant_longitude,merchant_business_age_years,merchant_average_ticket,merchant_operating_hours,merchant_payment_channels,merchant_historical_fraud_pattern,merchant_historical_fraud_rate,merchant_historical_fraud_count,amount,currency,transaction_type,payment_channel,transaction_channel,card_present,is_international,current_location,location_distance_km,is_location_changed,is_new_device,is_trusted_device,device_id,device_type,is_new_beneficiary,beneficiary_id,beneficiary_name,beneficiary_prior_transaction_count,customer_tx_count_last_1h,customer_tx_count_last_24h,customer_tx_count_last_7d,failed_login_attempts_last_24h,failed_transaction_attempts_last_24h,recent_password_reset_flag,fraud_scenario_type,fraud_lifecycle_stage,synthetic_fraud_scenario_description,is_fraud
TXN-CUST_MOHANA_002-10764,2026-08-11 08:49:36,2026-08-11,08:49:36,8,1,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M029,CloudDesk Digital,Software / Digital Services,Cloud Infrastructure & SaaS Tools,Bengaluru,Whitefield,Karnataka,560066,12.9698,77.7499,7,19800.0,24_HOURS,"ONLINE,CARD,TRANSFER",Cryptomining VM rental with stolen credit cards,0.058,145,7159.46,INR,PURCHASE,ONLINE,MOBILE_APP,0,0,Coimbatore,14.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,10,0,4,24,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10765,2026-08-11 10:14:24,2026-08-11,10:14:24,10,1,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M013,CartNest Online,E-commerce,Multi-category Marketplace,Chennai,Guindy,Tamil Nadu,600032,13.0067,80.2026,5,6200.0,24_HOURS,"ONLINE,UPI,CARD,NETBANKING",Account takeover + triangulation shipping fraud,0.045,112,12884.59,INR,PURCHASE,CARD,MOBILE_APP,0,0,Coimbatore,2.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,8,0,4,18,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10766,2026-08-11 11:39:37,2026-08-11,11:39:37,11,1,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M010,HarborView Residency,Hotel / Hospitality,Business & Luxury Hotel,Chennai,OMR,Tamil Nadu,600096,12.9165,80.2285,6,9500.0,24_HOURS,"ONLINE,POS,CARD,TRANSFER",Online travel booking fraud with stolen corporate credentials,0.041,102,11343.79,INR,PURCHASE,TRANSFER,MOBILE_APP,1,0,Coimbatore,13.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,10,0,1,12,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10767,2026-08-11 13:08:54,2026-08-11,13:08:54,13,1,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M022,SkillSpring Academy,Education / Training,Professional Certifications & Tech Bootcamps,Chennai,Mylapore,Tamil Nadu,600004,13.0368,80.2676,8,22000.0,08:30-19:30,"ONLINE,NETBANKING,CARD,UPI",Stolen corporate card enrollments,0.028,70,49030.02,INR,P2P_TRANSFER,UPI,MOBILE_APP,0,0,Hyderabad,530.0,1,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,1,BEN-NEW-409,Global Flight Booking,0,4,7,32,1,0,0,Geographic Anomaly / High Ticket Spike,Review Required,Sudden location velocity jump with new merchant,1
TXN-CUST_MOHANA_002-10768,2026-08-11 14:35:01,2026-08-11,14:35:01,14,1,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M005,UrbanThread Studio,Fashion / Apparel,Designer & Ready-to-wear,Chennai,Anna Nagar,Tamil Nadu,600040,13.085,80.2101,5,4800.0,10:30-22:00,"POS,ONLINE,UPI,CARD",Refund abuse / credential stuffing,0.022,55,12034.4,INR,PURCHASE,UPI,MOBILE_APP,1,0,Coimbatore,7.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,4,1,1,8,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10769,2026-08-11 15:59:57,2026-08-11,15:59:57,15,1,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M026,GreenLeaf Wellness,Health & Wellness,Organic Nutrition & Ayurveda,Trichy,Srirangam,Tamil Nadu,620006,10.8624,78.6947,6,2100.0,08:00-21:00,"POS,UPI,ONLINE,CARD",Subscription card stuffing,0.013,32,7591.54,INR,PURCHASE,ONLINE,MOBILE_APP,1,0,Coimbatore,3.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,13,0,3,18,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10770,2026-08-11 17:27:24,2026-08-11,17:27:24,17,1,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M004,Aurelia Gold House,Jewellery,Gold & Diamond Jewellery,Coimbatore,RS Puram,Tamil Nadu,641002,11.0089,76.9514,14,78000.0,10:00-20:30,"POS,CARD,TRANSFER",Account takeover / card-not-present luxury surge,0.065,162,10327.61,INR,PURCHASE,TRANSFER,MOBILE_APP,1,0,Coimbatore,14.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,11,0,1,13,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10771,2026-08-11 18:56:29,2026-08-11,18:56:29,18,1,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M020,GameGrid Arena,Gaming,"Esports, Consoles & Virtual Credits",Bengaluru,Koramangala,Karnataka,560095,12.9352,77.6245,4,3400.0,10:00-01:00,"ONLINE,UPI,CARD,WALLET",Virtual item laundering & bot-driven micro transactions,0.055,137,13093.78,INR,PURCHASE,UPI,MOBILE_APP,0,0,Coimbatore,10.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,5,1,4,22,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10772,2026-08-11 20:25:20,2026-08-11,20:25:20,20,1,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M023,SwiftBox Logistics,Courier / Logistics,Express Parcel & Freight Delivery,Tiruppur,Avinashi Road,Tamil Nadu,641603,11.1085,77.3411,9,4200.0,08:00-21:00,"POS,UPI,CARD,ONLINE",Interception fraud / address redirection,0.02,50,4263.28,INR,PURCHASE,UPI,MOBILE_APP,1,0,Coimbatore,10.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,7,0,4,21,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10773,2026-08-11 21:52:05,2026-08-11,21:52:05,21,1,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M026,GreenLeaf Wellness,Health & Wellness,Organic Nutrition & Ayurveda,Trichy,Srirangam,Tamil Nadu,620006,10.8624,78.6947,6,2100.0,08:00-21:00,"POS,UPI,ONLINE,CARD",Subscription card stuffing,0.013,32,5842.1,INR,PURCHASE,UPI,MOBILE_APP,1,0,Coimbatore,3.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,10,0,3,19,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10774,2026-08-11 23:19:29,2026-08-11,23:19:29,23,1,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M012,DashDine Delivery,Food Delivery,Quick Commerce & Meal Delivery,Chennai,Sholinganallur,Tamil Nadu,600119,12.901,80.2279,4,520.0,06:00-02:00,"UPI,CARD,ONLINE,WALLET",Promo code abuse / stolen wallet balances,0.014,35,8822.61,INR,PURCHASE,CARD,MOBILE_APP,0,0,Coimbatore,4.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,3,0,2,11,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10775,2026-08-12 00:43:22,2026-08-12,00:43:22,0,2,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M027,BrickHarbor Realty,Real Estate / Property Services,Rental Escrow & Facility Management,Chennai,Porur,Tamil Nadu,600116,13.035,80.16,11,65000.0,09:00-19:00,"TRANSFER,NETBANKING,CARD",Security deposit phishing / escrow hijacking,0.039,97,150291.84,INR,PURCHASE,NETBANKING,MOBILE_APP,0,0,Delhi,715.0,1,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-01,Self Family Transfer,3,2,6,31,1,0,0,Geographic Anomaly / High Ticket Spike,Review Required,Sudden location velocity jump with new merchant,1
TXN-CUST_MOHANA_002-10776,2026-08-12 02:11:57,2026-08-12,02:11:57,2,2,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M025,ShieldSure Services,Insurance Services,General & Health Insurance Premium,Chennai,Egmore,Tamil Nadu,600008,13.0784,80.2607,13,14000.0,09:30-18:00,"ONLINE,NETBANKING,CARD",Premium diversion / fake policy payment slips,0.019,47,10823.19,INR,PURCHASE,NETBANKING,MOBILE_APP,0,0,Coimbatore,15.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,10,0,3,21,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10777,2026-08-12 03:37:45,2026-08-12,03:37:45,3,2,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M023,SwiftBox Logistics,Courier / Logistics,Express Parcel & Freight Delivery,Tiruppur,Avinashi Road,Tamil Nadu,641603,11.1085,77.3411,9,4200.0,08:00-21:00,"POS,UPI,CARD,ONLINE",Interception fraud / address redirection,0.02,50,12528.13,INR,PURCHASE,CARD,MOBILE_APP,1,0,Coimbatore,13.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,6,0,3,17,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10778,2026-08-12 05:03:46,2026-08-12,05:03:46,5,2,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M019,ArenaSport World,Sports Retail,Fitness Equipment & Sports Wear,Chennai,Nungambakkam,Tamil Nadu,600034,13.0604,80.2405,6,5600.0,10:00-21:30,"POS,ONLINE,UPI,CARD",Stolen card chargeback on premium sports gear,0.026,65,13781.95,INR,PURCHASE,CARD,MOBILE_APP,0,0,Delhi,695.0,1,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-01,Self Family Transfer,3,4,8,35,1,0,0,Geographic Anomaly / High Ticket Spike,Review Required,Sudden location velocity jump with new merchant,1
TXN-CUST_MOHANA_002-10779,2026-08-12 06:29:45,2026-08-12,06:29:45,6,2,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M029,CloudDesk Digital,Software / Digital Services,Cloud Infrastructure & SaaS Tools,Bengaluru,Whitefield,Karnataka,560066,12.9698,77.7499,7,19800.0,24_HOURS,"ONLINE,CARD,TRANSFER",Cryptomining VM rental with stolen credit cards,0.058,145,6259.64,INR,PURCHASE,ONLINE,MOBILE_APP,0,0,Coimbatore,2.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,8,1,3,22,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10780,2026-08-12 07:57:21,2026-08-12,07:57:21,7,2,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M001,NovaMart Fresh,Grocery & Supermarket,Supermarket / Hypermarket,Chennai,T Nagar,Tamil Nadu,600017,13.0418,80.2341,8,1250.0,07:00-22:30,"POS,UPI,CARD,ONLINE",Card testing / micro-burst velocity,0.012,30,9241.4,INR,PURCHASE,POS,MOBILE_APP,1,0,Coimbatore,15.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,11,0,3,19,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10781,2026-08-12 09:21:51,2026-08-12,09:21:51,9,2,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M013,CartNest Online,E-commerce,Multi-category Marketplace,Chennai,Guindy,Tamil Nadu,600032,13.0067,80.2026,5,6200.0,24_HOURS,"ONLINE,UPI,CARD,NETBANKING",Account takeover + triangulation shipping fraud,0.045,112,9478.63,INR,PURCHASE,NETBANKING,MOBILE_APP,0,0,Coimbatore,6.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,12,0,3,20,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10782,2026-08-12 10:47:04,2026-08-12,10:47:04,10,2,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M015,HomeSphere Appliances,Home Appliances,"Refrigerators, ACs & Kitchen Tech",Coimbatore,Saibaba Colony,Tamil Nadu,641011,11.0315,76.945,9,27500.0,09:30-21:00,"POS,EMI,CARD,UPI",Carding attacks with immediate in-store pickup,0.038,95,5253.58,INR,PURCHASE,CARD,MOBILE_APP,1,0,Coimbatore,14.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,10,0,1,8,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10783,2026-08-12 12:11:54,2026-08-12,12:11:54,12,2,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M025,ShieldSure Services,Insurance Services,General & Health Insurance Premium,Chennai,Egmore,Tamil Nadu,600008,13.0784,80.2607,13,14000.0,09:30-18:00,"ONLINE,NETBANKING,CARD",Premium diversion / fake policy payment slips,0.019,47,10717.53,INR,PURCHASE,NETBANKING,MOBILE_APP,0,0,Coimbatore,2.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,4,0,4,18,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10784,2026-08-12 13:41:18,2026-08-12,13:41:18,13,2,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M009,RapidFuel Station,Fuel Station,"Petrol, Diesel & EV Fast Charge",Salem,Fairlands,Tamil Nadu,636016,11.6643,78.146,9,3100.0,24_HOURS,"POS,FLEET_CARD,UPI",Automated fleet card skimming,0.024,60,10036.78,INR,PURCHASE,POS,MOBILE_APP,1,0,Coimbatore,10.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,9,1,2,14,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10785,2026-08-12 15:09:21,2026-08-12,15:09:21,15,2,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M029,CloudDesk Digital,Software / Digital Services,Cloud Infrastructure & SaaS Tools,Bengaluru,Whitefield,Karnataka,560066,12.9698,77.7499,7,19800.0,24_HOURS,"ONLINE,CARD,TRANSFER",Cryptomining VM rental with stolen credit cards,0.058,145,6551.25,INR,PURCHASE,CARD,MOBILE_APP,0,0,Coimbatore,12.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,12,0,4,21,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10786,2026-08-12 16:36:42,2026-08-12,16:36:42,16,2,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M015,HomeSphere Appliances,Home Appliances,"Refrigerators, ACs & Kitchen Tech",Coimbatore,Saibaba Colony,Tamil Nadu,641011,11.0315,76.945,9,27500.0,09:30-21:00,"POS,EMI,CARD,UPI",Carding attacks with immediate in-store pickup,0.038,95,5705.26,INR,PURCHASE,POS,MOBILE_APP,1,0,Coimbatore,15.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,3,0,1,13,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10787,2026-08-12 18:05:44,2026-08-12,18:05:44,18,2,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M027,BrickHarbor Realty,Real Estate / Property Services,Rental Escrow & Facility Management,Chennai,Porur,Tamil Nadu,600116,13.035,80.16,11,65000.0,09:00-19:00,"TRANSFER,NETBANKING,CARD",Security deposit phishing / escrow hijacking,0.039,97,149420.38,INR,P2P_TRANSFER,NETBANKING,WEB_PORTAL,0,0,Mumbai,677.0,1,1,0,DEV-LAPTOP-CHROME-223,web_browser,1,BEN-NEW-670,Global Flight Booking,0,4,8,39,1,0,0,Geographic Anomaly / High Ticket Spike,Review Required,Sudden location velocity jump with new merchant,1
TXN-CUST_MOHANA_002-10788,2026-08-12 19:30:05,2026-08-12,19:30:05,19,2,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M012,DashDine Delivery,Food Delivery,Quick Commerce & Meal Delivery,Chennai,Sholinganallur,Tamil Nadu,600119,12.901,80.2279,4,520.0,06:00-02:00,"UPI,CARD,ONLINE,WALLET",Promo code abuse / stolen wallet balances,0.014,35,11719.58,INR,PURCHASE,WALLET,MOBILE_APP,0,0,Coimbatore,11.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,9,0,2,14,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10789,2026-08-12 20:55:05,2026-08-12,20:55:05,20,2,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M022,SkillSpring Academy,Education / Training,Professional Certifications & Tech Bootcamps,Chennai,Mylapore,Tamil Nadu,600004,13.0368,80.2676,8,22000.0,08:30-19:30,"ONLINE,NETBANKING,CARD,UPI",Stolen corporate card enrollments,0.028,70,10034.97,INR,PURCHASE,NETBANKING,MOBILE_APP,0,0,Coimbatore,11.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,10,0,1,8,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10790,2026-08-12 22:23:42,2026-08-12,22:23:42,22,2,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M027,BrickHarbor Realty,Real Estate / Property Services,Rental Escrow & Facility Management,Chennai,Porur,Tamil Nadu,600116,13.035,80.16,11,65000.0,09:00-19:00,"TRANSFER,NETBANKING,CARD",Security deposit phishing / escrow hijacking,0.039,97,10302.4,INR,PURCHASE,TRANSFER,MOBILE_APP,0,0,Coimbatore,12.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,14,0,3,17,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10791,2026-08-12 23:52:32,2026-08-12,23:52:32,23,2,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M015,HomeSphere Appliances,Home Appliances,"Refrigerators, ACs & Kitchen Tech",Coimbatore,Saibaba Colony,Tamil Nadu,641011,11.0315,76.945,9,27500.0,09:30-21:00,"POS,EMI,CARD,UPI",Carding attacks with immediate in-store pickup,0.038,95,8020.26,INR,PURCHASE,EMI,MOBILE_APP,1,0,Coimbatore,10.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,9,0,3,17,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10792,2026-08-13 01:18:44,2026-08-13,01:18:44,1,3,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M004,Aurelia Gold House,Jewellery,Gold & Diamond Jewellery,Coimbatore,RS Puram,Tamil Nadu,641002,11.0089,76.9514,14,78000.0,10:00-20:30,"POS,CARD,TRANSFER",Account takeover / card-not-present luxury surge,0.065,162,6242.3,INR,PURCHASE,TRANSFER,MOBILE_APP,1,0,Coimbatore,1.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,15,0,1,11,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10793,2026-08-13 02:47:02,2026-08-13,02:47:02,2,3,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M027,BrickHarbor Realty,Real Estate / Property Services,Rental Escrow & Facility Management,Chennai,Porur,Tamil Nadu,600116,13.035,80.16,11,65000.0,09:00-19:00,"TRANSFER,NETBANKING,CARD",Security deposit phishing / escrow hijacking,0.039,97,7881.15,INR,PURCHASE,CARD,MOBILE_APP,0,0,Coimbatore,9.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,8,1,3,22,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10794,2026-08-13 04:14:23,2026-08-13,04:14:23,4,3,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M002,CircuitBay Electronics,Consumer Electronics,Laptops & Gadgets,Chennai,Velachery,Tamil Nadu,600042,12.9759,80.2212,6,32000.0,10:00-21:30,"POS,ONLINE,EMI,UPI",Stolen payment details / high-ticket electronics delivery,0.048,120,3770.94,INR,PURCHASE,ONLINE,MOBILE_APP,1,0,Coimbatore,15.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,14,1,2,11,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10795,2026-08-13 05:39:38,2026-08-13,05:39:38,5,3,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M011,SkyTrail Travels,Travel Agency,Flight & International Tour Packages,Coimbatore,Gandhipuram,Tamil Nadu,641012,11.0183,76.9664,11,44000.0,09:00-20:00,"ONLINE,TRANSFER,CARD",Mule-account ticket arbitrage & fast cancellation fraud,0.052,130,8123.77,INR,PURCHASE,ONLINE,MOBILE_APP,0,0,Coimbatore,14.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,9,0,1,10,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10796,2026-08-13 07:04:24,2026-08-13,07:04:24,7,3,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M019,ArenaSport World,Sports Retail,Fitness Equipment & Sports Wear,Chennai,Nungambakkam,Tamil Nadu,600034,13.0604,80.2405,6,5600.0,10:00-21:30,"POS,ONLINE,UPI,CARD",Stolen card chargeback on premium sports gear,0.026,65,10461.46,INR,PURCHASE,CARD,MOBILE_APP,1,0,Coimbatore,2.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,15,0,2,18,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10797,2026-08-13 08:32:38,2026-08-13,08:32:38,8,3,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M023,SwiftBox Logistics,Courier / Logistics,Express Parcel & Freight Delivery,Tiruppur,Avinashi Road,Tamil Nadu,641603,11.1085,77.3411,9,4200.0,08:00-21:00,"POS,UPI,CARD,ONLINE",Interception fraud / address redirection,0.02,50,4285.81,INR,PURCHASE,UPI,MOBILE_APP,1,0,Coimbatore,3.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,4,0,2,16,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10798,2026-08-13 09:59:46,2026-08-13,09:59:46,9,3,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M012,DashDine Delivery,Food Delivery,Quick Commerce & Meal Delivery,Chennai,Sholinganallur,Tamil Nadu,600119,12.901,80.2279,4,520.0,06:00-02:00,"UPI,CARD,ONLINE,WALLET",Promo code abuse / stolen wallet balances,0.014,35,10633.71,INR,PURCHASE,UPI,MOBILE_APP,0,0,Coimbatore,9.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,14,0,2,12,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
